Interval Start Time,Interval End Time,CSQ Name,Skills,Service Level (sec),Calls Handled < Service Level,Calls Abandoned < Service Level,Percentage Of Service Level Met,Percentage Of Service Level Met,Percentage Of Service Level Met,Percentage Of Service Level Met,Calls Presented,Calls Handled,Calls Handled,Calls Abandoned,Calls Abandoned,Calls Dequeued,Calls Dequeued
8/2/23 1:00:00 PM,8/2/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/2/23 2:00:00 PM,8/2/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/3/23 8:00:00 AM,8/3/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/3/23 1:00:00 PM,8/3/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/4/23 8:00:00 AM,8/4/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/4/23 12:00:00 PM,8/4/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/9/23 9:00:00 AM,8/9/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/10/23 9:00:00 AM,8/10/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,1,50.0,1,50.0,0,0.0
8/10/23 10:00:00 AM,8/10/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/10/23 12:00:00 PM,8/10/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/10/23 3:00:00 PM,8/10/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/11/23 8:00:00 AM,8/11/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/11/23 11:00:00 AM,8/11/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/11/23 12:00:00 PM,8/11/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/14/23 8:00:00 AM,8/14/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/14/23 12:00:00 PM,8/14/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/14/23 1:00:00 PM,8/14/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/14/23 3:00:00 PM,8/14/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/15/23 11:00:00 AM,8/15/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/15/23 2:00:00 PM,8/15/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/15/23 3:00:00 PM,8/15/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/16/23 9:00:00 AM,8/16/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
8/16/23 10:00:00 AM,8/16/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,3,2,66.67,1,33.33,0,0.0
8/16/23 12:00:00 PM,8/16/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/17/23 9:00:00 AM,8/17/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/17/23 11:00:00 AM,8/17/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/17/23 2:00:00 PM,8/17/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/17/23 3:00:00 PM,8/17/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/18/23 9:00:00 AM,8/18/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/18/23 11:00:00 AM,8/18/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/21/23 9:00:00 AM,8/21/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,1,100.0,0,0.0
8/21/23 2:00:00 PM,8/21/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/21/23 3:00:00 PM,8/21/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,1,50.0,1,50.0,0,0.0
8/23/23 9:00:00 AM,8/23/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/23/23 10:00:00 AM,8/23/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/23/23 2:00:00 PM,8/23/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/24/23 8:00:00 AM,8/24/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
8/24/23 10:00:00 AM,8/24/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
8/24/23 3:00:00 PM,8/24/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/25/23 9:00:00 AM,8/25/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/25/23 10:00:00 AM,8/25/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/25/23 11:00:00 AM,8/25/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/25/23 3:00:00 PM,8/25/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,33.33,33.33,33.33,33.33,3,3,100.0,0,0.0,0,0.0
8/25/23 4:00:00 PM,8/25/23 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/28/23 8:00:00 AM,8/28/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/28/23 9:00:00 AM,8/28/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/28/23 3:00:00 PM,8/28/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/29/23 9:00:00 AM,8/29/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/29/23 10:00:00 AM,8/29/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/30/23 8:00:00 AM,8/30/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/30/23 9:00:00 AM,8/30/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/30/23 11:00:00 AM,8/30/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
8/30/23 12:00:00 PM,8/30/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/30/23 2:00:00 PM,8/30/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/31/23 11:00:00 AM,8/31/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
8/31/23 12:00:00 PM,8/31/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,1,100.0,0,0.0
8/31/23 1:00:00 PM,8/31/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
,,,,,8,0,11.27,10.53,10.53,10.53,76,71,93.42,5,6.58,0,0.0
6/1/23 8:00:00 AM,6/1/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/1/23 2:00:00 PM,6/1/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/1/23 3:00:00 PM,6/1/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/2/23 8:00:00 AM,6/2/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/2/23 9:00:00 AM,6/2/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/2/23 11:00:00 AM,6/2/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,50.0,50.0,50.0,50.0,2,2,100.0,0,0.0,0,0.0
6/2/23 1:00:00 PM,6/2/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/2/23 3:00:00 PM,6/2/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,50.0,50.0,50.0,50.0,2,2,100.0,0,0.0,0,0.0
6/5/23 11:00:00 AM,6/5/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/5/23 1:00:00 PM,6/5/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/5/23 2:00:00 PM,6/5/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/5/23 3:00:00 PM,6/5/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/6/23 10:00:00 AM,6/6/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
6/6/23 11:00:00 AM,6/6/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/6/23 1:00:00 PM,6/6/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,1,100.0,0,0.0
6/7/23 8:00:00 AM,6/7/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/7/23 9:00:00 AM,6/7/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/7/23 10:00:00 AM,6/7/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/7/23 11:00:00 AM,6/7/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/7/23 12:00:00 PM,6/7/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/7/23 2:00:00 PM,6/7/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
6/7/23 3:00:00 PM,6/7/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/7/23 4:00:00 PM,6/7/23 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
6/8/23 9:00:00 AM,6/8/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,1,50.0,1,50.0,0,0.0
6/8/23 12:00:00 PM,6/8/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/9/23 1:00:00 PM,6/9/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/12/23 10:00:00 AM,6/12/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/12/23 12:00:00 PM,6/12/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/12/23 3:00:00 PM,6/12/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/13/23 8:00:00 AM,6/13/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
6/13/23 10:00:00 AM,6/13/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/13/23 11:00:00 AM,6/13/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/13/23 1:00:00 PM,6/13/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/14/23 11:00:00 AM,6/14/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/14/23 12:00:00 PM,6/14/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/15/23 11:00:00 AM,6/15/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/15/23 12:00:00 PM,6/15/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/15/23 3:00:00 PM,6/15/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/19/23 12:00:00 PM,6/19/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/19/23 2:00:00 PM,6/19/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/20/23 1:00:00 PM,6/20/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/21/23 9:00:00 AM,6/21/23 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/21/23 10:00:00 AM,6/21/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
6/21/23 12:00:00 PM,6/21/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/21/23 1:00:00 PM,6/21/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/22/23 1:00:00 PM,6/22/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,3,3,100.0,0,0.0,0,0.0
6/22/23 2:00:00 PM,6/22/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,1,50.0,1,50.0,0,0.0
6/22/23 3:00:00 PM,6/22/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/23/23 10:00:00 AM,6/23/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/23/23 2:00:00 PM,6/23/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
6/26/23 10:00:00 AM,6/26/23 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/26/23 11:00:00 AM,6/26/23 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/28/23 1:00:00 PM,6/28/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/28/23 3:00:00 PM,6/28/23 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,2,0.0,0.0,66.67,0.0,3,1,33.33,2,66.67,0,0.0
6/29/23 8:00:00 AM,6/29/23 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/29/23 1:00:00 PM,6/29/23 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/30/23 12:00:00 PM,6/30/23 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/30/23 2:00:00 PM,6/30/23 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
6/30/23 4:00:00 PM,6/30/23 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
,,,,,9,2,13.04,12.5,14.86,12.16,74,69,93.24,5,6.76,0,0.0
11/1/24 10:00:00 AM,11/1/24 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
11/1/24 2:00:00 PM,11/1/24 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/1/24 3:00:00 PM,11/1/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
11/1/24 4:00:00 PM,11/1/24 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/4/24 8:00:00 AM,11/4/24 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,25.0,25.0,25.0,25.0,4,4,100.0,0,0.0,0,0.0
11/4/24 9:00:00 AM,11/4/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,4,4,100.0,0,0.0,0,0.0
11/4/24 3:00:00 PM,11/4/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
11/5/24 11:00:00 AM,11/5/24 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/5/24 12:00:00 PM,11/5/24 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/5/24 1:00:00 PM,11/5/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/5/24 2:00:00 PM,11/5/24 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
11/6/24 2:00:00 PM,11/6/24 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
11/6/24 3:00:00 PM,11/6/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/7/24 9:00:00 AM,11/7/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,50.0,50.0,50.0,50.0,2,2,100.0,0,0.0,0,0.0
11/7/24 11:00:00 AM,11/7/24 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
11/7/24 1:00:00 PM,11/7/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
11/7/24 2:00:00 PM,11/7/24 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/7/24 3:00:00 PM,11/7/24 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/8/24 8:00:00 AM,11/8/24 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
11/8/24 12:00:00 PM,11/8/24 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/8/24 4:00:00 PM,11/8/24 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/12/24 9:00:00 AM,11/12/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/12/24 10:00:00 AM,11/12/24 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
11/12/24 11:00:00 AM,11/12/24 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/12/24 12:00:00 PM,11/12/24 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/12/24 1:00:00 PM,11/12/24 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/13/24 9:00:00 AM,11/13/24 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/13/24 10:00:00 AM,11/13/24 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/13/24 2:00:00 PM,11/13/24 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/14/24 8:00:00 AM,11/14/24 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
